"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA12_KS-107",29,14780.2197802198,0,0.482758620689655,0.276951672862454,19.3184989215088,34,2.36316187167563,5550499.1,2334665797,34,"NLA06608-1256",38.12596204,-96.30955756,16.10220848,2.8,2.344276989,391.96,11,11070101,28,28,"Region_7",304,4060,368,28,5814,9.24,28.2974358974359,6.31882352941176,21.5711345902004,3.52636052461616,3.52636052461616,9.60104506450123,3.36729582998647,2.96106313019184,5.90808293816893,3.3322045101752,38.12596204,8.30893825259578,8.66802408111882,3.34277119621348,1.8435330404211,5.71702770140622,0.276951672862454,0.0767022291013115,0.233055885850178
"NLA12_KS-108",26,119877.300613497,0,0.461538461538462,0.159672466734903,18.9627380785084,25,2.65839749094416,61542917.9,24573834019.8,25,"NLA06608-0140",39.63835365,-95.45681141,26.86449268,1.5,4.019917365,321.71,10,10270103,47,47,"Region_7",462,8900,1194,261,3289,8.53,22.8076923076923,6.2721568627451,23.9249480560677,3.2188758248682,3.2188758248682,11.6942240037721,3.25809653802148,2.9424758998237,7.08506429395255,5.56452040732269,39.63835365,9.09380655572023,8.09833884618906,3.12709786097624,1.83612029273936,6.13556489108174,0.159672466734903,0.0254952966332086,0.21301775147929
"NLA12_KS-109",30,144802.631578947,0,0.4,0.0381644706951386,14.8729529591216,41,3.17554198400622,79791130.4,14166606647.7,41,"",39.34884684,-95.04339042,4.302133103,3.65,0.931324617,289.68,10,10240011,40,40,"Region_7",378,5740,567,46,6451.5,8.305,25.1423076923077,6.2721568627451,23.3741533875668,3.71357206670431,3.71357206670431,11.8831269326564,3.40119738166216,2.69954432576821,6.34035930372775,3.8286413964891,39.34884684,8.65521448931361,8.7720679408919,3.2245519925972,1.83612029273936,5.93489419561959,0.0381644706951386,0.00145652682344009,0.16
"NLA12_KS-114",18,56812.5,0,0.222222222222222,0.0561056105610561,12.4375062867803,38,2.1622384584405,16758431.3,7769455517.8,38,"",38.50796545,-94.67326537,110.0385555,5.7,9.352800179,295.82,10,10290102,40,40,"Region_7",229,4650,588,46,2058,8.33,22.0410256410256,6.27816993464052,22.7734659239414,3.63758615972639,3.63758615972639,10.9475116509198,2.89037175789616,2.52071660795435,6.37672694789863,3.8286413964891,38.50796545,8.4446224985814,7.62948991639399,3.09290551863871,1.83707852633003,5.43372200355424,0.0561056105610561,0.00314783953642889,0.0493827160493827
"NLA12_KS-121",16,1024444.44444444,0,0.3125,0.0466377440347072,12.7606200567277,40,1.45815595293003,55029051.3,12816103257.2,40,"",38.46591903,-95.73481047,12.19011237,1.9,1.733290245,325.16,10,10290101,40,40,"Region_7",341,5730,643,68,1885,8.49,27.6474358974359,6.26078431372549,23.2739682841376,3.68887945411394,3.68887945411394,13.8396610181966,2.77258872223978,2.54636387052344,6.46614472423762,4.21950770517611,38.46591903,8.65347080970879,7.54168309988211,3.31953298939831,1.83430546699641,5.83188247728352,0.0466377440347072,0.00217507916864686,0.09765625
"NLA12_KS-122",24,138111.111111111,0,0.291666666666667,0.168141592920354,15.2549318569394,46,3.04426113880155,5620367,29833160792,46,"NLA06608-3532",39.499124,-98.3634546,4645.062434,13,140.9739196,443.97,10,10260015,27,27,"Region_7",933,6140,534,60,6410,8.5,25.8679487179487,6.51601307189542,24.118886390034,3.8286413964891,3.8286413964891,11.8358137931566,3.17805383034795,2.72490285122581,6.2803958389602,4.0943445622221,39.499124,8.72258002114119,8.76561454991472,3.25300470113104,1.87426269686047,6.83840520084734,0.168141592920354,0.028271595269794,0.0850694444444445
"NLA12_KS-124",16,1028750,0,0.25,0.0473876063183475,14.941924216559,6,1.09602074433091,812234958.7,8317562567.3,6,"",37.3942844,-96.84852194,20.08173323,2.3,2.653633834,397.9,11,11030018,28,28,"Region_7",246,4320,678,103,1246,8.29,24.6,6.34261437908497,22.8416350881971,1.79175946922805,1.79175946922805,13.8438550309734,2.77258872223978,2.70417096770023,6.5191472879404,4.63472898822964,37.3942844,8.37101068123816,7.1276936993474,3.20274644293832,1.84729104608273,5.50533153593236,0.0473876063183475,0.00224558523258269,0.0625
"NLA12_KS-125",17,209393.939393939,0,0.235294117647059,0.0455861070911722,12.3085175943888,9,1.40705143764045,18837363.3,2743430785.4,9,"",39.15644714,-94.78795224,124.5710013,15,11.10236765,251.58,10,10240011,40,40,"Region_7",441,3420,309,16,1555,8.52,17.8820512820513,6.2756862745098,21.7324750855684,2.19722457733622,2.19722457733622,12.2519726342774,2.83321334405622,2.51029151006832,5.73334127689775,2.77258872223978,39.15644714,8.13739583005665,7.34923082461333,2.88379748811191,1.83668284549352,6.08904487544685,0.0455861070911722,0.00207809315972782,0.055363321799308
"NLA12_KS-126",22,91700,0,0.272727272727273,0.0468920392584515,17.4933331077259,12,2.04011559118738,452979.5,356295681.1,12,"",37.49187855,-95.07715481,2.634535372,1.6,0.629878211,276.89,11,11070205,40,40,"Region_7",144.2,5980,2130,455,10441,7.92,29.6538461538462,6.32718954248366,19.6912715089758,2.484906649788,2.484906649788,11.4262776582446,3.09104245335832,2.86181984307096,7.66387725870347,6.12029741895095,37.49187855,8.69617584694468,9.25349564229011,3.38959183554185,1.84485614743432,4.97120122485085,0.0468920392584515,0.00219886334581615,0.0743801652892562
"NLA12_KS-130",20,167068.965517241,0,0.25,0.0577915376676987,13.3096372499233,20,1.63731098256729,19923640.8,7078143920.2,20,"",38.79840973,-94.76668793,7.185480548,2.7,1.173348387,308.62,10,10300101,40,40,"Region_7",280,6610,968,45,5100,8.64,25.0269230769231,6.27816993464052,22.6802775521187,2.99573227355399,2.99573227355399,12.0261619733205,2.99573227355399,2.58848837808546,6.87523208727658,3.80666248977032,38.79840973,8.79633893284573,8.53699581871242,3.21995216847946,1.83707852633003,5.63478960316925,0.0577915376676987,0.00333986182599703,0.0625
"NLA12_KS-138",14,144000,0,0.142857142857143,0.118827160493827,8.45791759088889,18,2.11834917080437,95479286.9,2194212863.5,18,"",37.63437988,-97.39649824,10.80830283,4.6,1.45097512,392.44,11,11030013,27,27,"Region_7",674,3290,329,12,1088,8.61,25.3589743589744,6.44960784313725,21.5090892148316,2.89037175789616,2.89037175789616,11.8775685785581,2.63905732961526,2.13510299566976,5.79605775076537,2.484906649788,37.63437988,8.09864284375942,6.99209642741589,3.23313268549307,1.86401932944571,6.51323011091231,0.118827160493827,0.0141198940710258,0.0204081632653061
"NLA12_KS-R02",29,18825.1366120219,0,0.275862068965517,0.374455732946299,14.3124300968618,19,1.81894651268224,65754209.3,5252694629.9,19,"NLA06608-R746",38.12220448,-94.8915798,50.27754173,9,6.827095521,269.91,10,10290102,40,40,"Region_7",262,4140,650,47,4970,8.52,24.4551282051282,6.27816993464052,22.3820070447137,2.94443897916644,2.94443897916644,9.84294830958848,3.36729582998647,2.66112839724047,6.47697236288968,3.85014760171006,38.12220448,8.32845106681936,8.51117511909067,3.19683993646902,1.83707852633003,5.5683445037611,0.374455732946299,0.14021709593635,0.0760998810939358
"NLA12_KS-R07",23,39536.4238410596,0,0.217391304347826,0.0142378559463987,11.7870060910244,24,2.42610789567432,150545827.6,8276639943.3,24,"NLA06608-R723",37.10220721,-96.79578267,28.55816947,5.2,4.688812053,353.39,11,11060001,28,28,"Region_7",285,4290,775,71,13633,8.33,25.175641025641,6.34261437908497,22.8367029190336,3.17805383034795,3.17805383034795,10.5849776485539,3.13549421592915,2.46699774600212,6.65286302935335,4.26267987704132,37.10220721,8.36404201192206,9.52024860318613,3.22587690106659,1.84729104608273,5.65248918026865,0.0142378559463987,0.0002027165419504,0.0472589792060491
"NLA12_KS-R08",19,518947.368421053,0,0.210526315789474,0.13894523326572,15.4427107905205,17,2.42340229475537,174648746.2,5407663083.8,17,"NLA06608-R728",38.79133099,-95.97942873,10.94023339,6.7,2.23440972,346.43,10,10290101,40,40,"Region_7",295,4780,606,37,4073,8.57,23.4025641025641,6.26078431372549,22.4110828741532,2.83321334405622,2.83321334405622,13.1595577474124,2.94443897916644,2.73713709852037,6.40687998606931,3.61091791264422,38.79133099,8.4721958254855,8.31213510764841,3.15284559339318,1.83430546699641,5.68697535633982,0.13894523326572,0.0193057778472654,0.0443213296398892
"NLA12_KS-R11",24,26039.603960396,0,0.25,0.100126742712294,13.7922822722744,11,0.929485062960323,68393075,2760283018.6,11,"NLA06608-R764",37.23385644,-96.18525789,173.9722505,5.2,18.0242638,266.84,11,11070106,29,29,"Region_7",223,3960,328,25,5772,8.29,25.5538461538462,6.34261437908497,21.7385990543893,2.39789527279837,2.39789527279837,10.1673738873127,3.17805383034795,2.62410918008911,5.79301360838414,3.2188758248682,37.23385644,8.28399930424853,8.66077391989376,3.24078783971766,1.84729104608273,5.40717177146012,0.100126742712294,0.0100253646061739,0.0625
"NLA12_KY-101",45,21427.7456647399,0,0.488888888888889,0.241704882654438,31.7257449567983,41,2.50590276399494,4866828.4,1622859251.5,41,"NLA06608-0388",36.67911865,-83.71182785,90.55714639,25,10.45708467,390.75,5,5130101,69,69,"Region_4",34.15,1220,103,14.5,5965,7.235,17.9179487179487,5.79366013071895,21.207455400523,3.71357206670431,3.71357206670431,9.97244188763509,3.80666248977032,3.45712849502053,4.63472898822964,2.67414864942653,36.67911865,7.1066061377273,8.69366433453202,2.88580293213025,1.7567642387932,3.5307625860168,0.241704882654438,0.0584212502989954,0.239012345679012
"NLA12_KY-102",28,75928.5714285714,0,0.5,0.141110065851364,22.3629175473994,24,1.66380250465376,7645819.5,1420321642,24,"NLA06608-0804",37.06736918,-87.66376146,20.41576571,5.5,3.273223792,138.38,5,5140205,72,71,"Region_4",161.7,3850,379,25,1869,8.09,20.6897435897436,6.19019607843137,21.0741491913611,3.17805383034795,3.17805383034795,11.2375483277088,3.3322045101752,3.10740412042796,5.93753620508243,3.2188758248682,37.06736918,8.25582842728183,7.53315880745556,3.02963809872481,1.82296676283962,5.08574276658306,0.141110065851364,0.0199120506845763,0.25
"NLA12_KY-103",33,18144.4444444444,0,0.333333333333333,0.148193508879363,21.1302234126895,26,2.78077966574092,1498873,1435892669.71,26,"NLA06608-0447",38.48626189,-82.87261725,70.45611645,7.8,10.58987903,182.27,5,5090104,70,70,"Region_4",82.3,2250,166,22,6829,7.46,22.7589743589744,5.74934640522876,21.0850525622373,3.25809653802148,3.25809653802148,9.80611970162234,3.49650756146648,3.05070440481814,5.11198778835654,3.09104245335832,38.48626189,7.71868549519847,8.82893352896109,3.12495954492879,1.74908617969262,4.41037110768302,0.148193508879363,0.0219613160739779,0.111111111111111
"NLA12_KY-104",30,2641818.18181818,0,0.366666666666667,0.165863730213352,13.9992828338997,35,2.48886030137518,124154345.4,45353543312.6,35,"",36.50433221,-89.33692644,7.434819774,1.1,1.778341669,86.87,8,8010202,73,73,"Region_4",310,17830,2498,483,1427,7.9,26.1012820512821,6.26437908496732,24.5377541430375,3.55534806148941,3.55534806148941,14.786977943308,3.40119738166216,2.63900610215313,7.82324569068552,6.18001665365257,36.50433221,9.78863771085719,7.26332961747684,3.26198443386104,1.83487947489173,5.73657229747919,0.165863730213352,0.0275107770002875,0.134444444444444
"NLA12_KY-107",28,1913636.36363636,0,0.428571428571429,0.262232779097387,19.2282581437129,62,2.03145151170909,105859638.3,33607026104.2,62,"NLA06608-1796",37.69858857,-84.22950013,50.06446701,6.15,7.750053659,274.92,5,5100205,71,71,"Region_4",233.5,3655,654.5,47,3762,8.73,22.5076923076923,5.82895424836601,24.2380009922991,4.12713438504509,4.12713438504509,14.4645158452943,3.3322045101752,2.95638097534792,6.48387158534995,3.85014760171006,37.69858857,8.20385137218388,8.23270600986098,3.11385713112449,1.76283761006469,5.45318207710895,0.262232779097387,0.0687660304331391,0.183673469387755
"NLA12_KY-114",32,91775.7009345795,0,0.28125,0.191446028513238,16.6272907912777,29,1.80507281545216,63804301.1,4740840742.4,29,"NLA06608-4463",37.33610144,-86.15640465,2204.701389,16,232.08071,156.97,5,5110001,71,72,"Region_4",256,2250,1373,25,2356,8.41,19.5576923076923,6.12294117647059,22.2794803287392,3.36729582998647,3.36729582998647,11.4271028458687,3.46573590279973,2.81104536900603,7.22475340576797,3.2188758248682,37.33610144,7.71868549519847,7.76472054477148,2.97336867746713,1.81204256547116,5.54517744447956,0.191446028513238,0.0366515818334916,0.0791015625
"NLA12_KY-116",13,16000,0,0.230769230769231,0.0369318181818182,9.79483761727992,21,2.27095037209673,1727206.8,6119524886.7,21,"NLA06608-4156",37.35169484,-87.52614577,151.083712,5.6,8.668768544,131.67,5,5140205,72,72,"Region_4",250,3290,415,26,4157,8.84,28.4615384615385,6.19019607843137,22.5347502975649,3.04452243772342,3.04452243772342,9.68034400122192,2.56494935746154,2.28185547313554,6.0282785202307,3.25809653802148,37.35169484,8.09864284375942,8.33254893925264,3.34855364817673,1.82296676283962,5.52146091786225,0.0369318181818182,0.00136395919421488,0.0532544378698225
"NLA12_KY-117",25,550909.090909091,0,0.24,0.14026402640264,13.5557005805514,25,2.1584755521369,36845365.7,27680006171.1,25,"",38.2111868,-85.40376582,1.880156679,5.1,0.623515695,209.23,5,5140102,71,71,"Region_4",247,4390,775,75,3817,8.11,17.951282051282,6.02313725490196,24.0439761906402,3.2188758248682,3.2188758248682,13.2193250852471,3.2188758248682,2.60680716590508,6.65286302935335,4.31748811353631,38.2111868,8.38708450606922,8.24722005274523,2.8876615358535,1.79560826226316,5.50938833662798,0.14026402640264,0.0196739971026806,0.0576
"NLA12_KY-120",27,259375,0,0.259259259259259,0.406024096385542,18.7675103952188,25,2.01988450008223,249432564.7,5064946718.2,25,"",36.87545566,-88.49023699,16.18263377,1.6,2.129295979,119.52,6,6040006,74,74,"Region_4",85,5290,1254,158,20298,7.56,28.3,6.16777777777778,22.3456094549866,3.2188758248682,3.2188758248682,12.4660301699671,3.29583686600433,2.93212720435957,7.13409372119287,5.06259503302697,36.87545566,8.57357352485234,9.91827763800876,3.34286180464919,1.81933860736585,4.44265125649032,0.406024096385542,0.164855566845696,0.0672153635116598
"NLA12_KY-122",30,172500,0,0.4,0.264734299516908,19.7387108038324,29,2.48419841358745,60499382.2,11044727145,29,"",38.20711945,-85.14063673,156.2603558,8.2,26.58797655,222.96,5,5140102,71,71,"Region_4",234,2990,1030,95,1711,8.21,17.1384615384615,6.02313725490196,23.1252189695749,3.36729582998647,3.36729582998647,12.0581525154536,3.40119738166216,2.98258172304954,6.93731408122368,4.55387689160054,38.20711945,8.00302866638473,7.44483327389219,2.84132515059159,1.79560826226316,5.4553211153577,0.264734299516908,0.0700842493407081,0.16
"NLA12_LA-101",34,20487.6033057851,0,0.823529411764706,0.192012908430819,23.9700318439721,44,2.33154682430357,1756916956.2,60211696100.3,44,"NLA06608-0071",31.66739711,-91.50773471,460.2092131,3.9,30.1084479,15.17,8,8040306,73,73,"Region_6",247.5,5970,1365.5,381,15705,8.735,29.6371794871795,6.01653594771242,24.8211324577702,3.78418963391826,3.78418963391826,9.92757526542059,3.52636052461616,3.1768043769382,7.21927594091376,5.9427993751267,31.66739711,8.69450220638665,9.66173441197275,3.38902963689794,1.79451166973278,5.51141058200874,0.192012908430819,0.036868957004062,0.678200692041522
"NLA12_LA-102",30,22435.8974358974,0,0.466666666666667,0.367428571428571,17.4875122936513,13,1.31698143482611,123958861.2,1512662227,13,"NLA06608-4686",31.3826592,-92.72750943,1181.521367,4.2,56.01573543,30.36,11,11140207,35,35,"Region_6",213,7480,538,112,20886,7.72,30.35,5.98771241830065,21.1371369996383,2.56494935746154,2.56494935746154,10.0184175192101,3.40119738166216,2.86148704298786,6.28785856016178,4.71849887129509,31.3826592,8.91998807096852,9.94683435703949,3.41279651750551,1.78970943906818,5.36129216570943,0.367428571428571,0.135003755102041,0.217777777777778
"NLA12_LA-103",20,30479.1666666667,0,0.4,0.0184552289815448,15.897227709767,20,2.50603179842633,124818.2,55395005.2,20,"NLA06608-3911",30.53687948,-92.44030014,36.97062076,2.4,3.436463979,12.19,8,8080201,34,34,"Region_6",143.6,5170,708,215,16657,7.66,29.1935897435897,5.81673202614379,17.8299999888082,2.99573227355399,2.99573227355399,10.3247986690944,2.99573227355399,2.7661447361478,6.56244409369372,5.37063802812766,30.53687948,8.55062796750248,9.72058582747711,3.37394915584503,1.76073859650352,4.96703165661412,0.0184552289815448,0.00034059547676125,0.16
"NLA12_LA-104",41,16128.2051282051,0,0.414634146341463,0.220190779014308,27.6161730393062,37,3.16272261006358,6652598.7,8234569632.5,37,"NLA06608-1608",32.33548183,-93.42201588,6276.012165,3.5,154.1644307,42.57,11,11140203,35,35,"Region_6",102.6,16110,691,66,5285,7.63,28.9948717948718,6.14137254901961,22.8316069384332,3.61091791264422,3.61091791264422,9.68832488955293,3.71357206670431,3.31840158078906,6.53813982376767,4.18965474202643,32.33548183,9.68719547617102,8.57262789830434,3.36711897968979,1.81504825936282,4.63083793273667,0.220190779014308,0.048483979162928,0.171921475312314
"NLA12_LA-105",38,13943.5028248588,0,0.421052631578947,0.388978930307942,20.4364906466698,36,2.53655074537266,18818823.5,1667819375.8,36,"NLA06608-2823",31.31650271,-92.73712184,652.3204489,2,36.58470948,30.12,11,11140207,35,35,"Region_6",62.9,5850,358,68,16827,7.47,29.3692307692308,5.98771241830065,21.2347828471297,3.58351893845611,3.58351893845611,9.54276893143359,3.63758615972639,3.01732206011897,5.8805329864007,4.21950770517611,31.31650271,8.6741969402259,9.73074001817645,3.37994755383011,1.78970943906818,4.1415461637064,0.388978930307942,0.151304608223511,0.177285318559557
"NLA12_LA-106",35,12025.641025641,0,0.542857142857143,0.653518123667377,22.5020980856824,39,2.7172701430976,99976879.6,7270110674.3,39,"NLA06608-2092",32.71181859,-91.70543665,50.1152865,2.5,6.9286526,26.76,8,8050001,73,73,"Region_6",56.2,10580,1694,109,2633,7.73,30.1371794871795,6.13254901960784,22.707037351801,3.66356164612965,3.66356164612965,9.39479640129877,3.55534806148941,3.11360855311558,7.434847875212,4.69134788222914,32.71181859,9.26672070541229,7.87587915949631,3.40575960843388,1.81361049053199,4.02891675689965,0.653518123667377,0.42708593796173,0.29469387755102
"NLA12_LA-109",12,10222.2222222222,0,0.416666666666667,0.839130434782609,8.80225741375825,18,1.32244348772013,182409196,4466826476.6,18,"",31.91895699,-91.22708935,33.8466449,1.6,4.125765532,16.98,8,8060100,73,73,"Region_6",429,5180,1380,397,19181,8.52,32.3935897435897,6.01653594771242,22.2199440329384,2.89037175789616,2.89037175789616,9.23231927869496,2.484906649788,2.17500821287814,7.22983877815125,5.98393628068719,31.91895699,8.55256033525353,9.86167548472169,3.47796055580383,1.79451166973278,6.06145691892802,0.839130434782609,0.70413988657845,0.173611111111111
